#chr	strand	start	end	annotation
4	*	7854404	7854923	enhancer
4	*	7861913	7862232	enhancer
4	*	7862340	7862680	enhancer
4	*	7889588	7889745	enhancer
4	*	7909112	7909400	enhancer
4	*	7926216	7926511	enhancer
4	*	8051552	8051864	enhancer
4	*	8052095	8052280	enhancer
4	*	8057214	8057686	enhancer
4	*	8097198	8097806	enhancer
4	*	8111554	8111900	enhancer
4	*	8140889	8141157	enhancer
4	*	8286782	8286967	enhancer
4	*	8322291	8322560	enhancer
4	*	8323485	8324186	enhancer
4	*	8354795	8355040	enhancer
4	*	8355897	8356280	enhancer
4	*	8370604	8371438	enhancer
4	*	8385840	8386163	enhancer
4	*	8386454	8386788	enhancer
4	*	8387697	8388126	enhancer
4	*	8395304	8395554	enhancer
4	*	8405606	8406274	enhancer
4	*	8437841	8438432	enhancer
4	*	8441636	8442132	enhancer
4	*	8442324	8442692	enhancer
4	*	8444979	8445426	enhancer
4	*	8466575	8466910	enhancer
4	*	8467857	8467973	enhancer
4	*	8472240	8472517	enhancer
4	*	8472736	8473104	enhancer
4	*	8486163	8486753	enhancer
4	*	8488848	8489084	enhancer
4	*	8565067	8565676	enhancer
4	*	8662645	8662751	enhancer
4	*	8694761	8695073	enhancer
4	*	8709518	8709671	enhancer
4	*	8720494	8720721	enhancer
4	*	8756215	8756554	enhancer
4	*	8781946	8782077	enhancer
4	*	8819627	8819794	enhancer
4	*	8825747	8826546	enhancer
4	*	8831550	8832142	enhancer
4	*	8852001	8852289	enhancer
4	*	8855995	8856291	enhancer
4	*	8881305	8881572	enhancer
4	*	8887470	8887795	enhancer
4	*	8910554	8911581	enhancer
4	*	8985407	8986017	enhancer
4	*	8986095	8986320	enhancer
4	*	9096180	9096710	enhancer
4	*	9108378	9108594	enhancer
4	*	9108627	9109008	enhancer
4	*	9109310	9109518	enhancer
4	*	9110894	9111194	enhancer
4	*	9129841	9130259	enhancer
4	*	9130827	9131067	enhancer
4	*	9131127	9131562	enhancer
4	*	9252223	9252677	enhancer
4	*	9293205	9293544	enhancer
4	*	9300216	9300366	enhancer
4	*	9315821	9315940	enhancer
4	*	9319649	9320314	enhancer
4	*	9352807	9353159	enhancer
4	*	9353180	9353839	enhancer
4	*	9361709	9361960	enhancer
4	*	9383045	9383319	enhancer
4	*	9383487	9383798	enhancer
4	*	9415031	9415607	enhancer
4	*	9420027	9420372	enhancer
4	*	9423233	9423456	enhancer
4	*	9440621	9440951	enhancer
4	*	9443161	9443549	enhancer
4	*	9444075	9444481	enhancer
4	*	9445913	9446150	enhancer
4	*	9447214	9447650	enhancer
4	*	9464249	9464721	enhancer
4	*	9499001	9499429	enhancer
4	*	9557711	9558470	enhancer
4	*	9566401	9566515	enhancer
4	*	9566742	9566911	enhancer
4	*	9585288	9585617	enhancer
4	*	9608888	9609361	enhancer
4	*	9720297	9720676	enhancer
4	*	9720704	9721237	enhancer
4	*	9729476	9729794	enhancer
4	*	9731458	9731896	enhancer
4	*	9741438	9741716	enhancer
4	*	9757121	9757507	enhancer
4	*	9760464	9760926	enhancer
4	*	9804530	9805247	enhancer
4	*	9832882	9833480	enhancer
4	*	9836017	9836868	enhancer
4	*	9837469	9837851	enhancer
4	*	9838750	9839161	enhancer
4	*	9842610	9842973	enhancer
4	*	9847596	9848012	enhancer
4	*	9856050	9856499	enhancer
4	*	9892707	9893098	enhancer
4	*	9904319	9904731	enhancer
4	*	9914027	9914147	enhancer
4	*	9929285	9929848	enhancer
4	*	9930037	9930679	enhancer
4	*	9931791	9932028	enhancer
4	*	9932223	9932373	enhancer
4	*	9932547	9933346	enhancer
4	*	9942964	9943665	enhancer
4	*	9943796	9944364	enhancer
4	*	9977625	9978275	enhancer
4	*	9983729	9984174	enhancer
4	*	9996273	9996460	enhancer
4	*	9996615	9996936	enhancer
4	*	10000105	10000175	enhancer
4	*	10011989	10012524	enhancer
4	*	10057605	10057985	enhancer
4	*	10058248	10058462	enhancer
4	*	10058536	10058716	enhancer
4	*	10063123	10063460	enhancer
4	*	10104613	10105255	enhancer
4	*	10136862	10137309	enhancer
4	*	10137607	10137836	enhancer
4	*	10141047	10141173	enhancer
4	*	10160043	10160395	enhancer
4	*	10161484	10161905	enhancer
4	*	10167146	10167508	enhancer
4	*	10178269	10178573	enhancer
4	*	10180018	10180586	enhancer
4	*	10214870	10215119	enhancer
4	*	10229079	10229379	enhancer
4	*	10233501	10233995	enhancer
4	*	10266899	10267324	enhancer
4	*	10271637	10271941	enhancer
4	*	10275079	10275504	enhancer
4	*	10287960	10288703	enhancer
4	*	10293199	10293596	enhancer
4	*	10307586	10307896	enhancer
4	*	10328190	10328485	enhancer
4	*	10328613	10328766	enhancer
4	*	10350815	10351293	enhancer
4	*	10378655	10379057	enhancer
4	*	10381061	10381410	enhancer
4	*	10421200	10421531	enhancer
4	*	10465604	10465795	enhancer
4	*	10474511	10475025	enhancer
4	*	10475466	10475755	enhancer
4	*	10479887	10480444	enhancer
4	*	10483943	10484683	enhancer
4	*	10484779	10485155	enhancer
4	*	10509817	10509931	enhancer
4	*	10511760	10512511	enhancer
4	*	10514820	10515018	enhancer
4	*	10517278	10517874	enhancer
4	*	10524650	10525101	enhancer
4	*	10579177	10580042	enhancer
4	*	10580042	10580419	enhancer
4	*	10580500	10580853	enhancer
4	*	10582374	10582667	enhancer
4	*	10592136	10592427	enhancer
4	*	10593062	10593349	enhancer
4	*	10593528	10594514	enhancer
4	*	10596418	10596574	enhancer
4	*	10623396	10623652	enhancer
4	*	10649232	10650517	enhancer
4	*	10692828	10693285	enhancer
4	*	10709292	10709613	enhancer
4	*	10710642	10710935	enhancer
4	*	10711657	10712312	enhancer
4	*	10712516	10713344	enhancer
4	*	10717217	10717618	enhancer
4	*	10717908	10718303	enhancer
4	*	10721880	10722425	enhancer
4	*	10722565	10722965	enhancer
4	*	10730021	10730312	enhancer
4	*	10733446	10733538	enhancer
4	*	10757963	10758363	enhancer
4	*	10811689	10812173	enhancer
4	*	10826098	10826358	enhancer
4	*	10836013	10836298	enhancer
4	*	10840217	10840671	enhancer
4	*	10898978	10899556	enhancer
4	*	10937187	10937555	enhancer
4	*	10946005	10946192	enhancer
4	*	10957117	10957316	enhancer
4	*	10958309	10958655	enhancer
4	*	10959290	10959401	enhancer
4	*	10964710	10965215	enhancer
4	*	10969326	10969477	enhancer
4	*	10969854	10970215	enhancer
4	*	10999196	10999530	enhancer
4	*	11122489	11123178	enhancer
4	*	11123422	11123635	enhancer
4	*	11152137	11152293	enhancer
4	*	11159453	11159606	enhancer
4	*	11159885	11160242	enhancer
4	*	11160251	11160640	enhancer
4	*	11178791	11179331	enhancer
4	*	11206085	11206465	enhancer
4	*	11299679	11299965	enhancer
4	*	11316283	11316571	enhancer
4	*	11350732	11351680	enhancer
4	*	11380322	11380648	enhancer
4	*	11405860	11406365	enhancer
4	*	11416320	11416752	enhancer
4	*	11416957	11417630	enhancer
4	*	11421373	11421780	enhancer
4	*	11421873	11422302	enhancer
4	*	11444591	11445070	enhancer
4	*	11521940	11522411	enhancer
4	*	11524934	11525205	enhancer
4	*	11546432	11546775	enhancer
4	*	11550932	11551332	enhancer
4	*	11552139	11552517	enhancer
4	*	11559135	11559321	enhancer
4	*	11594779	11594910	enhancer
4	*	11632828	11633217	enhancer
4	*	11633939	11634081	enhancer
4	*	11637637	11638360	enhancer
4	*	11645321	11645711	enhancer
4	*	11645729	11646483	enhancer
4	*	11650153	11650662	enhancer
4	*	11650890	11651343	enhancer
4	*	11670271	11670493	enhancer
4	*	11744915	11745656	enhancer
4	*	11745745	11746497	enhancer
4	*	11746622	11746957	enhancer
4	*	11868078	11868343	enhancer
4	*	11872890	11873039	enhancer
4	*	11875966	11876735	enhancer
4	*	11886979	11887521	enhancer
4	*	11888379	11888700	enhancer
4	*	11899447	11899647	enhancer
4	*	11920965	11921180	enhancer
4	*	11927210	11927428	enhancer
4	*	11967427	11968826	enhancer
4	*	11978431	11978755	enhancer
4	*	11986421	11986704	enhancer
4	*	11986930	11987341	enhancer
4	*	12015901	12016321	enhancer
4	*	12047530	12047849	enhancer
4	*	12064593	12064972	enhancer
4	*	12074535	12075358	enhancer
4	*	12102651	12103108	enhancer
4	*	12116100	12116251	enhancer
4	*	12116760	12117607	enhancer
4	*	12135996	12136503	enhancer
4	*	12163209	12164037	enhancer
4	*	12164039	12164598	enhancer
4	*	12255629	12256099	enhancer
4	*	12260085	12260293	enhancer
4	*	12290110	12290398	enhancer
4	*	12369164	12369941	enhancer
4	*	12370528	12370812	enhancer
4	*	12372976	12373370	enhancer
4	*	12379292	12379554	enhancer
4	*	12379579	12379796	enhancer
4	*	12395799	12396726	enhancer
4	*	12396734	12397030	enhancer
4	*	12411827	12412618	enhancer
4	*	12415064	12415261	enhancer
4	*	12415444	12415594	enhancer
4	*	12447180	12447416	enhancer
4	*	12475311	12475612	enhancer
4	*	12477280	12477398	enhancer
4	*	12494458	12494636	enhancer
4	*	12500323	12500599	enhancer
4	*	12500787	12501061	enhancer
4	*	12501475	12502626	enhancer
4	*	12506161	12506448	enhancer
4	*	12522329	12522942	enhancer
4	*	12550036	12550643	enhancer
4	*	12620701	12620860	enhancer
4	*	12654862	12655149	enhancer
4	*	12769306	12769946	enhancer
4	*	12774205	12774662	enhancer
4	*	12775445	12775898	enhancer
4	*	12789577	12790183	enhancer
4	*	12947359	12947627	enhancer
4	*	12979324	12980053	enhancer
4	*	12984056	12984226	enhancer
4	*	12988950	12990082	enhancer
4	*	12994590	12994984	enhancer
4	*	13000407	13000994	enhancer
4	*	13017645	13018217	enhancer
4	*	13020957	13021512	enhancer
4	*	13071161	13071346	enhancer
4	*	13080284	13080895	enhancer
4	*	13117187	13117593	enhancer
4	*	13194981	13195186	enhancer
4	*	13195305	13195717	enhancer
4	*	13208692	13208910	enhancer
4	*	13238815	13239483	enhancer
4	*	13239762	13240066	enhancer
4	*	13249543	13250434	enhancer
4	*	13279049	13279335	enhancer
4	*	13279566	13280068	enhancer
4	*	13336036	13336638	enhancer
4	*	13344435	13344782	enhancer
4	*	13349064	13349653	enhancer
4	*	13350410	13350667	enhancer
4	*	13393000	13394045	enhancer
4	*	13399545	13400008	enhancer
4	*	13442619	13442833	enhancer
4	*	13498767	13499057	enhancer
4	*	13593587	13593910	enhancer
4	*	13633514	13634034	enhancer
4	*	13650991	13651305	enhancer
4	*	13657866	13658153	enhancer
4	*	13658492	13658867	enhancer
4	*	13659214	13659771	enhancer
4	*	13661096	13661385	enhancer
4	*	13676821	13677458	enhancer
4	*	13685653	13686284	enhancer
4	*	13686351	13686857	enhancer
4	*	13711862	13712337	enhancer
4	*	13730378	13730997	enhancer
4	*	13731085	13731382	enhancer
4	*	13781385	13782249	enhancer
4	*	13813730	13813993	enhancer
4	*	13814183	13814613	enhancer
4	*	13816463	13816692	enhancer
4	*	13876992	13877320	enhancer
4	*	13888360	13888645	enhancer
4	*	13888751	13889454	enhancer
4	*	13892999	13893231	enhancer
4	*	13908125	13908603	enhancer
4	*	13909260	13909539	enhancer
4	*	13915477	13915945	enhancer
4	*	13960382	13961090	enhancer
4	*	14006974	14007243	enhancer
4	*	14021815	14022330	enhancer
4	*	14089741	14089977	enhancer
4	*	14097145	14097564	enhancer
4	*	14098386	14098497	enhancer
4	*	14104410	14104992	enhancer
4	*	14163500	14163682	enhancer
4	*	14164633	14164856	enhancer
4	*	14183282	14183550	enhancer
4	*	14183690	14184298	enhancer
4	*	14195657	14196053	enhancer
4	*	14205397	14205843	enhancer
4	*	14254632	14254847	enhancer
4	*	14254964	14256226	enhancer
4	*	14263202	14263542	enhancer
4	*	14314539	14314706	enhancer
4	*	14329334	14330218	enhancer
4	*	14331290	14331672	enhancer
4	*	14337777	14338063	enhancer
4	*	14339032	14339251	enhancer
4	*	14345502	14346017	enhancer
4	*	14358590	14359239	enhancer
4	*	14363890	14364493	enhancer
4	*	14370910	14371133	enhancer
4	*	14371252	14371459	enhancer
4	*	14372972	14373267	enhancer
4	*	14374024	14374576	enhancer
4	*	14375083	14375318	enhancer
4	*	14376045	14376385	enhancer
4	*	14376458	14376872	enhancer
4	*	14391163	14392021	enhancer
4	*	14394733	14395581	enhancer
4	*	14396605	14397051	enhancer
4	*	14397441	14398006	enhancer
4	*	14408000	14408255	enhancer
4	*	14442819	14443263	enhancer
4	*	14530432	14530738	enhancer
4	*	14550515	14551037	enhancer
4	*	14551673	14551944	enhancer
4	*	14553066	14553294	enhancer
4	*	14622370	14623224	enhancer
4	*	14624549	14625156	enhancer
4	*	14626157	14626444	enhancer
4	*	14632379	14632879	enhancer
4	*	14641644	14642037	enhancer
4	*	14655156	14655838	enhancer
4	*	14674279	14674596	enhancer
4	*	14675551	14675813	enhancer
4	*	14707693	14708078	enhancer
4	*	14708411	14708828	enhancer
4	*	14729603	14729918	enhancer
4	*	14730180	14730515	enhancer
4	*	14750835	14751359	enhancer
4	*	14760172	14760562	enhancer
4	*	14764807	14765172	enhancer
4	*	14765462	14765712	enhancer
4	*	14766389	14766829	enhancer
4	*	14770120	14770374	enhancer
4	*	14779987	14780336	enhancer
4	*	14781869	14782474	enhancer
4	*	14783350	14783634	enhancer
4	*	14785607	14786136	enhancer
4	*	14792292	14792673	enhancer
4	*	14793498	14793863	enhancer
4	*	14801318	14801741	enhancer
4	*	14801899	14802114	enhancer
4	*	14802230	14803018	enhancer
4	*	14814422	14814649	enhancer
4	*	14815816	14815994	enhancer
4	*	14822107	14822276	enhancer
4	*	14822699	14823087	enhancer
4	*	14823426	14823647	enhancer
4	*	14850670	14851643	enhancer
4	*	14852420	14852684	enhancer
4	*	14852802	14852942	enhancer
4	*	14869463	14870521	enhancer
4	*	14870569	14870971	enhancer
4	*	14873477	14873923	enhancer
4	*	14912842	14913960	enhancer
4	*	14915609	14915872	enhancer
4	*	14918450	14918785	enhancer
4	*	14971355	14971636	enhancer
4	*	15062696	15062825	enhancer
4	*	15062970	15063558	enhancer
4	*	15064260	15064841	enhancer
4	*	15068814	15069667	enhancer
4	*	15078265	15078699	enhancer
4	*	15198011	15198508	enhancer
4	*	15203319	15203769	enhancer
4	*	15209684	15209855	enhancer
4	*	15227850	15228041	enhancer
4	*	15231050	15231763	enhancer
4	*	15272881	15273821	enhancer
4	*	15289192	15289980	enhancer
4	*	15309027	15309512	enhancer
4	*	15359124	15359392	enhancer
4	*	15379225	15379442	enhancer
4	*	15379939	15380129	enhancer
4	*	15381299	15381781	enhancer
4	*	15399931	15400114	enhancer
4	*	15417451	15417868	enhancer
4	*	15418192	15418823	enhancer
4	*	15449419	15449633	enhancer
4	*	15458549	15458937	enhancer
4	*	15467662	15467961	enhancer
4	*	15485622	15486153	enhancer
4	*	15503643	15503770	enhancer
4	*	15594305	15594545	enhancer
4	*	15605547	15605816	enhancer
4	*	15674505	15674848	enhancer
4	*	15677713	15678279	enhancer
4	*	15697816	15698138	enhancer
4	*	15705401	15705768	enhancer
4	*	15723160	15723517	enhancer
4	*	15817097	15818241	enhancer
4	*	15821605	15822053	enhancer
4	*	15822714	15823490	enhancer
4	*	15825606	15825835	enhancer
4	*	15855906	15856307	enhancer
4	*	15862817	15863417	enhancer
4	*	15873384	15874330	enhancer
4	*	15877144	15877602	enhancer
4	*	15877715	15878380	enhancer
4	*	15878510	15878634	enhancer
4	*	15886649	15887808	enhancer
4	*	15907822	15908055	enhancer
4	*	15937897	15938152	enhancer
4	*	15939332	15939984	enhancer
4	*	15943268	15943851	enhancer
4	*	15956215	15956838	enhancer
4	*	15965165	15965527	enhancer
4	*	16002113	16002571	enhancer
4	*	16053887	16054553	enhancer
4	*	16166671	16167567	enhancer
4	*	16176066	16176430	enhancer
4	*	16199701	16199977	enhancer
4	*	16200085	16200660	enhancer
4	*	16200850	16201112	enhancer
4	*	16246688	16246887	enhancer
4	*	16246997	16247218	enhancer
4	*	16274897	16275319	enhancer
4	*	16277875	16278114	enhancer
4	*	16278121	16278471	enhancer
4	*	16278760	16279979	enhancer
4	*	16286610	16286948	enhancer
4	*	16359294	16360377	enhancer
4	*	16362003	16362271	enhancer
4	*	16364494	16364710	enhancer
4	*	16369014	16369260	enhancer
4	*	16386191	16386460	enhancer
4	*	16419428	16420109	enhancer
4	*	16420168	16420435	enhancer
4	*	16448350	16448830	enhancer
4	*	16449649	16449991	enhancer
4	*	16454461	16454906	enhancer
4	*	16520204	16520395	enhancer
4	*	16534590	16534939	enhancer
4	*	16559537	16559969	enhancer
4	*	16565038	16565242	enhancer
4	*	16565872	16566312	enhancer
4	*	16571220	16571575	enhancer
4	*	16578936	16579196	enhancer
4	*	16586711	16587092	enhancer
4	*	16587578	16587970	enhancer
4	*	16588302	16588718	enhancer
4	*	16655574	16655904	enhancer
4	*	16656327	16656672	enhancer
4	*	16664460	16664897	enhancer
4	*	16688671	16689195	enhancer
4	*	16689519	16689800	enhancer
4	*	16689941	16690154	enhancer
4	*	16696025	16696311	enhancer
4	*	16706000	16706468	enhancer
4	*	16710240	16710447	enhancer
4	*	16710537	16710804	enhancer
4	*	16710955	16711394	enhancer
4	*	16711756	16712018	enhancer
4	*	16718511	16718594	enhancer
4	*	16720446	16720624	enhancer
4	*	16730353	16730618	enhancer
4	*	16743332	16743655	enhancer
4	*	16748388	16748901	enhancer
4	*	16754536	16754925	enhancer
4	*	16769965	16770583	enhancer
4	*	16784593	16785224	enhancer
4	*	16804946	16805225	enhancer
4	*	16805422	16805679	enhancer
4	*	16844087	16844340	enhancer
4	*	16848852	16849503	enhancer
4	*	16851451	16851710	enhancer
4	*	16851869	16852155	enhancer
4	*	16859897	16860453	enhancer
4	*	16878980	16879387	enhancer
4	*	16879487	16879779	enhancer
4	*	16919717	16920348	enhancer
4	*	16972285	16972645	enhancer
4	*	17000592	17001207	enhancer
4	*	17001638	17002240	enhancer
4	*	17002532	17002784	enhancer
4	*	17006026	17006828	enhancer
4	*	17017165	17017364	enhancer
4	*	17039370	17040021	enhancer
4	*	17042966	17043199	enhancer
4	*	17048369	17049700	enhancer
4	*	17085641	17086345	enhancer
4	*	17086430	17086798	enhancer
4	*	17087171	17087543	enhancer
4	*	17092201	17092542	enhancer
4	*	17109004	17109328	enhancer
4	*	17109561	17109961	enhancer
4	*	17110220	17110466	enhancer
4	*	17114044	17114309	enhancer
4	*	17114802	17115674	enhancer
4	*	17135427	17135831	enhancer
4	*	17135905	17136487	enhancer
4	*	17153710	17153935	enhancer
4	*	17183557	17184020	enhancer
4	*	17184307	17184612	enhancer
4	*	17189116	17189792	enhancer
4	*	17194104	17194240	enhancer
4	*	17194279	17194583	enhancer
4	*	17214434	17214818	enhancer
4	*	17225453	17226197	enhancer
4	*	17250137	17250581	enhancer
4	*	17250621	17251021	enhancer
4	*	17271445	17271971	enhancer
4	*	17276440	17277004	enhancer
4	*	17280303	17280797	enhancer
4	*	17291577	17291881	enhancer
4	*	17302734	17302929	enhancer
4	*	17319032	17319308	enhancer
4	*	17319835	17320111	enhancer
4	*	17322308	17322495	enhancer
4	*	17357649	17358340	enhancer
4	*	17363503	17363963	enhancer
4	*	17365590	17365732	enhancer
4	*	17366869	17367128	enhancer
4	*	17372672	17373108	enhancer
4	*	17378393	17379152	enhancer
4	*	17386821	17387163	enhancer
4	*	17389655	17390266	enhancer
4	*	17395600	17395997	enhancer
4	*	17396192	17396495	enhancer
4	*	17397379	17398062	enhancer
4	*	17398619	17399189	enhancer
4	*	17404696	17405331	enhancer
4	*	17407810	17408191	enhancer
4	*	17408762	17408994	enhancer
4	*	17409264	17409671	enhancer
4	*	17409735	17411071	enhancer
4	*	17448151	17448426	enhancer
4	*	17464924	17465124	enhancer
4	*	17468941	17469602	enhancer
4	*	17470271	17470600	enhancer
4	*	17471321	17471540	enhancer
4	*	17494740	17495302	enhancer
4	*	17502224	17502745	enhancer
4	*	17522661	17523012	enhancer
4	*	17524893	17525448	enhancer
4	*	17526799	17527282	enhancer
4	*	17532236	17532596	enhancer
4	*	17534937	17535450	enhancer
4	*	17537735	17538272	enhancer
4	*	17538707	17539029	enhancer
4	*	17575785	17575870	enhancer
4	*	17576199	17576412	enhancer
4	*	17576620	17576912	enhancer
4	*	17577696	17577972	enhancer
4	*	17582042	17582380	enhancer
4	*	17582426	17582632	enhancer
4	*	17586395	17586813	enhancer
4	*	17588826	17589318	enhancer
4	*	17636407	17636829	enhancer
4	*	17637544	17637991	enhancer
4	*	17653148	17653390	enhancer
4	*	17662394	17662569	enhancer
4	*	17673506	17674253	enhancer
4	*	17676093	17676532	enhancer
4	*	17720942	17721124	enhancer
4	*	17724934	17725377	enhancer
4	*	17730659	17731021	enhancer
4	*	17732516	17732978	enhancer
4	*	17734378	17734730	enhancer
4	*	17734993	17735613	enhancer
4	*	17736413	17736881	enhancer
4	*	17746677	17747375	enhancer
4	*	17748405	17748990	enhancer
4	*	17749345	17749580	enhancer
4	*	17754926	17755367	enhancer
4	*	17756459	17757162	enhancer
4	*	17761025	17761399	enhancer
4	*	17761511	17762054	enhancer
4	*	17764228	17765095	enhancer
4	*	17769850	17770380	enhancer
4	*	17770605	17770891	enhancer
4	*	17771369	17771562	enhancer
4	*	17774103	17775331	enhancer
