#chr	strand	start	end	annotation
3	*	3415539	3416014	enhancer
3	*	3419821	3420270	enhancer
3	*	3428878	3429228	enhancer
3	*	3429669	3430117	enhancer
3	*	3430196	3430522	enhancer
3	*	3431471	3431928	enhancer
3	*	3432555	3433134	enhancer
3	*	3442978	3444124	enhancer
3	*	3481432	3482189	enhancer
3	*	3502607	3502747	enhancer
3	*	3531609	3531854	enhancer
3	*	3532257	3532563	enhancer
3	*	3575702	3576090	enhancer
3	*	3582549	3583083	enhancer
3	*	3589259	3589830	enhancer
3	*	3598200	3598504	enhancer
3	*	3605059	3605310	enhancer
3	*	3656508	3656797	enhancer
3	*	3657178	3657444	enhancer
3	*	3657736	3658913	enhancer
3	*	3668415	3668619	enhancer
3	*	3691748	3692684	enhancer
3	*	3692805	3693283	enhancer
3	*	3696183	3696963	enhancer
3	*	3701369	3702189	enhancer
3	*	3760329	3760848	enhancer
3	*	3834093	3834589	enhancer
3	*	3859758	3860402	enhancer
3	*	3981786	3982009	enhancer
3	*	4034642	4035924	enhancer
3	*	4038911	4039976	enhancer
3	*	4046327	4046756	enhancer
3	*	4078352	4078792	enhancer
3	*	4081542	4081834	enhancer
3	*	4083086	4083235	enhancer
3	*	4085075	4085466	enhancer
3	*	4088101	4088496	enhancer
3	*	4106021	4106240	enhancer
3	*	4106514	4106909	enhancer
3	*	4107099	4107412	enhancer
3	*	4110640	4111112	enhancer
3	*	4116555	4116832	enhancer
3	*	4117229	4117681	enhancer
3	*	4118640	4118835	enhancer
3	*	4119371	4119803	enhancer
3	*	4120064	4120431	enhancer
3	*	4120703	4121061	enhancer
3	*	4121291	4121626	enhancer
3	*	4202495	4203058	enhancer
3	*	4218016	4218165	enhancer
3	*	4219034	4219813	enhancer
3	*	4294723	4295096	enhancer
3	*	4310137	4310380	enhancer
3	*	4319057	4319867	enhancer
3	*	4334812	4335350	enhancer
3	*	4343615	4344551	enhancer
3	*	4357786	4358059	enhancer
3	*	4361197	4361800	enhancer
3	*	4395353	4395710	enhancer
3	*	4400830	4401136	enhancer
3	*	4401367	4401787	enhancer
3	*	4406189	4406716	enhancer
3	*	4407279	4407499	enhancer
3	*	4411316	4411524	enhancer
3	*	4441819	4441990	enhancer
3	*	4447498	4448015	enhancer
3	*	4483801	4484528	enhancer
3	*	4489867	4490695	enhancer
3	*	4506053	4507124	enhancer
3	*	4508611	4508991	enhancer
3	*	4532035	4533112	enhancer
3	*	4541217	4542282	enhancer
3	*	4547445	4547673	enhancer
3	*	4547738	4548097	enhancer
3	*	4576096	4576454	enhancer
3	*	4584331	4584765	enhancer
3	*	4610595	4611304	enhancer
3	*	4616142	4617131	enhancer
3	*	4655437	4656887	enhancer
3	*	4722562	4723022	enhancer
3	*	4723186	4724117	enhancer
3	*	4724455	4724807	enhancer
3	*	4725443	4725697	enhancer
3	*	4725740	4725996	enhancer
3	*	4726088	4726543	enhancer
3	*	4740372	4741122	enhancer
3	*	4745647	4745935	enhancer
3	*	4751178	4751831	enhancer
3	*	4771211	4771586	enhancer
3	*	4776788	4777072	enhancer
3	*	4777293	4777769	enhancer
3	*	4789155	4789490	enhancer
3	*	4802322	4802940	enhancer
3	*	4835627	4835907	enhancer
3	*	4838814	4839194	enhancer
3	*	4840065	4840562	enhancer
3	*	4840972	4841240	enhancer
3	*	4845178	4845649	enhancer
3	*	4845993	4846292	enhancer
3	*	4847033	4847538	enhancer
3	*	4890445	4890618	enhancer
3	*	4890748	4891339	enhancer
3	*	4932131	4932610	enhancer
3	*	4943119	4943753	enhancer
3	*	4951240	4951612	enhancer
3	*	4975831	4976365	enhancer
3	*	4976973	4977247	enhancer
3	*	4985545	4986435	enhancer
3	*	5022945	5023230	enhancer
3	*	5023341	5023707	enhancer
3	*	5035237	5036016	enhancer
3	*	5058029	5058493	enhancer
3	*	5058586	5059331	enhancer
3	*	5063939	5064993	enhancer
3	*	5079220	5079322	enhancer
3	*	5079435	5080003	enhancer
3	*	5122569	5122945	enhancer
3	*	5123379	5123844	enhancer
3	*	5124131	5124977	enhancer
3	*	5125239	5126116	enhancer
3	*	5126354	5126599	enhancer
3	*	5142576	5143409	enhancer
3	*	5150790	5151158	enhancer
3	*	5151249	5151613	enhancer
3	*	5222990	5223355	enhancer
3	*	5225590	5226119	enhancer
3	*	5231478	5231794	enhancer
3	*	5236445	5236908	enhancer
3	*	5237399	5237750	enhancer
3	*	5237817	5238157	enhancer
3	*	5241624	5241783	enhancer
3	*	5261015	5261255	enhancer
3	*	5262023	5262168	enhancer
3	*	5274816	5275473	enhancer
3	*	5320275	5320815	enhancer
3	*	5347507	5347678	enhancer
3	*	5486895	5487079	enhancer
3	*	5520135	5520323	enhancer
3	*	5520714	5520811	enhancer
3	*	5536680	5536803	enhancer
3	*	5536919	5537297	enhancer
3	*	5568313	5568970	enhancer
3	*	5569037	5569303	enhancer
3	*	5590263	5590736	enhancer
3	*	5603337	5603674	enhancer
3	*	5610714	5611572	enhancer
3	*	5616195	5616454	enhancer
3	*	5635012	5635338	enhancer
3	*	5645445	5645850	enhancer
3	*	5645882	5646639	enhancer
3	*	5679185	5679549	enhancer
3	*	5693643	5694636	enhancer
3	*	5694752	5695418	enhancer
3	*	5745880	5746226	enhancer
3	*	5753748	5754342	enhancer
3	*	5758806	5759278	enhancer
3	*	5832628	5833303	enhancer
3	*	5838941	5839205	enhancer
3	*	5843647	5844062	enhancer
3	*	5862431	5862710	enhancer
3	*	5895996	5896308	enhancer
3	*	5929212	5929368	enhancer
3	*	5963790	5963967	enhancer
3	*	5969357	5969586	enhancer
3	*	5995256	5995777	enhancer
3	*	5996428	5997113	enhancer
3	*	5998629	5999567	enhancer
3	*	6012360	6012675	enhancer
3	*	6016557	6017217	enhancer
3	*	6099609	6100160	enhancer
3	*	6157495	6158117	enhancer
3	*	6158249	6158822	enhancer
3	*	6160548	6160681	enhancer
3	*	6178549	6178846	enhancer
3	*	6225354	6226035	enhancer
3	*	6243110	6243286	enhancer
3	*	6271351	6271575	enhancer
3	*	6272160	6272343	enhancer
3	*	6345348	6345603	enhancer
3	*	6346005	6346505	enhancer
3	*	6347612	6347915	enhancer
3	*	6365401	6366057	enhancer
3	*	6380574	6381456	enhancer
3	*	6390810	6391197	enhancer
3	*	6394775	6395318	enhancer
3	*	6438737	6438924	enhancer
3	*	6439390	6439537	enhancer
3	*	6472246	6472528	enhancer
3	*	6493280	6493821	enhancer
3	*	6493989	6494097	enhancer
3	*	6523218	6523453	enhancer
3	*	6554922	6555426	enhancer
3	*	6562660	6563259	enhancer
3	*	6625092	6625316	enhancer
3	*	6648764	6649032	enhancer
3	*	6649118	6649303	enhancer
3	*	6679384	6679629	enhancer
3	*	6713776	6714266	enhancer
3	*	6719025	6719383	enhancer
3	*	6719797	6720338	enhancer
3	*	6720893	6721414	enhancer
3	*	6726894	6727105	enhancer
3	*	6735645	6735805	enhancer
3	*	6783549	6783991	enhancer
3	*	6801599	6802319	enhancer
3	*	6802790	6803208	enhancer
3	*	6827548	6827742	enhancer
3	*	6884131	6884733	enhancer
3	*	6939857	6940096	enhancer
3	*	6977024	6978029	enhancer
3	*	7193097	7193328	enhancer
3	*	7216976	7217185	enhancer
3	*	7223845	7224581	enhancer
3	*	7278199	7279048	enhancer
3	*	7282199	7283430	enhancer
3	*	7287640	7287878	enhancer
3	*	7289155	7289310	enhancer
3	*	7293847	7294087	enhancer
3	*	7352134	7352621	enhancer
3	*	7353342	7354059	enhancer
3	*	7386515	7387043	enhancer
3	*	7387142	7387520	enhancer
3	*	7387800	7388214	enhancer
3	*	7396724	7397232	enhancer
3	*	7397288	7397731	enhancer
3	*	7453551	7454038	enhancer
3	*	7477168	7478043	enhancer
3	*	7492630	7493134	enhancer
3	*	7503078	7504323	enhancer
3	*	7504967	7505245	enhancer
3	*	7543694	7544452	enhancer
3	*	7593757	7594064	enhancer
3	*	7597256	7598078	enhancer
3	*	7598409	7599003	enhancer
3	*	7599801	7600247	enhancer
3	*	7631599	7631904	enhancer
3	*	7632368	7632730	enhancer
3	*	7632920	7633208	enhancer
3	*	7635724	7636049	enhancer
3	*	7636365	7636484	enhancer
3	*	7642031	7642511	enhancer
3	*	7651537	7651834	enhancer
3	*	7657721	7658123	enhancer
3	*	7671172	7671588	enhancer
3	*	7711480	7711659	enhancer
3	*	7711668	7712181	enhancer
3	*	7713202	7713606	enhancer
3	*	7772937	7773600	enhancer
3	*	7801604	7801942	enhancer
3	*	7816695	7817323	enhancer
3	*	7821041	7821251	enhancer
3	*	7878797	7878982	enhancer
3	*	7908586	7910557	enhancer
3	*	7919160	7920149	enhancer
3	*	7920329	7920880	enhancer
3	*	7938975	7939192	enhancer
3	*	7982169	7982529	enhancer
3	*	7982663	7982924	enhancer
3	*	7983003	7983428	enhancer
3	*	7986170	7986592	enhancer
3	*	7988745	7989409	enhancer
3	*	7990219	7990869	enhancer
3	*	7997320	7997782	enhancer
3	*	7997950	7998204	enhancer
3	*	7998681	7998885	enhancer
3	*	8041471	8041776	enhancer
3	*	8042517	8042848	enhancer
3	*	8061747	8062197	enhancer
3	*	8066375	8066724	enhancer
3	*	8072014	8072321	enhancer
3	*	8072984	8073170	enhancer
3	*	8076503	8077307	enhancer
3	*	8083590	8083899	enhancer
3	*	8102823	8103212	enhancer
3	*	8104226	8104816	enhancer
3	*	8106028	8106425	enhancer
3	*	8110278	8110618	enhancer
3	*	8110834	8111012	enhancer
3	*	8121420	8121714	enhancer
3	*	8128902	8129048	enhancer
3	*	8129217	8129723	enhancer
3	*	8143117	8143601	enhancer
3	*	8144094	8144561	enhancer
3	*	8144584	8145167	enhancer
3	*	8153940	8154494	enhancer
3	*	8156506	8157145	enhancer
3	*	8157638	8157946	enhancer
3	*	8159809	8159997	enhancer
3	*	8167104	8167751	enhancer
3	*	8167987	8168542	enhancer
3	*	8168592	8168794	enhancer
3	*	8168940	8169240	enhancer
3	*	8170549	8171234	enhancer
3	*	8176749	8177087	enhancer
3	*	8184174	8184605	enhancer
3	*	8187153	8187442	enhancer
3	*	8187666	8188047	enhancer
3	*	8190469	8190628	enhancer
3	*	8197651	8197862	enhancer
3	*	8198839	8199164	enhancer
3	*	8213321	8214246	enhancer
3	*	8231097	8231292	enhancer
3	*	8236456	8236907	enhancer
3	*	8239894	8240174	enhancer
3	*	8246649	8247092	enhancer
3	*	8258974	8259822	enhancer
3	*	8263927	8264497	enhancer
3	*	8282756	8283147	enhancer
3	*	8292708	8292982	enhancer
3	*	8293742	8293943	enhancer
3	*	8297899	8298102	enhancer
3	*	8298858	8299075	enhancer
3	*	8305827	8306247	enhancer
3	*	8324811	8325036	enhancer
3	*	8337152	8337593	enhancer
3	*	8368407	8368785	enhancer
3	*	8381002	8381303	enhancer
3	*	8395746	8396005	enhancer
3	*	8406299	8406621	enhancer
3	*	8406914	8407237	enhancer
3	*	8434450	8434719	enhancer
3	*	8452174	8452399	enhancer
3	*	8463269	8463618	enhancer
3	*	8465321	8465544	enhancer
3	*	8482677	8482907	enhancer
3	*	8490795	8491359	enhancer
3	*	8495174	8495426	enhancer
3	*	8495429	8495983	enhancer
3	*	8546715	8547145	enhancer
3	*	8547799	8548058	enhancer
3	*	8561409	8561833	enhancer
3	*	8562256	8563180	enhancer
3	*	8591689	8592096	enhancer
3	*	8592318	8592651	enhancer
3	*	8593154	8593348	enhancer
3	*	8593511	8593832	enhancer
3	*	8595280	8595645	enhancer
3	*	8599378	8599809	enhancer
3	*	8613112	8613247	enhancer
3	*	8687687	8688255	enhancer
3	*	8689046	8689376	enhancer
3	*	8711067	8711269	enhancer
3	*	8753066	8753425	enhancer
3	*	8766317	8766614	enhancer
3	*	8770157	8770476	enhancer
3	*	8777613	8777911	enhancer
3	*	8777997	8778231	enhancer
3	*	8778535	8778786	enhancer
3	*	8809721	8809915	enhancer
3	*	8810292	8810464	enhancer
3	*	8819608	8819882	enhancer
3	*	8866641	8867045	enhancer
3	*	8884933	8885482	enhancer
3	*	8897637	8898587	enhancer
3	*	8899174	8899390	enhancer
3	*	8899739	8900005	enhancer
3	*	8900273	8900749	enhancer
3	*	8905825	8906065	enhancer
3	*	8908298	8908880	enhancer
3	*	8926580	8927088	enhancer
3	*	8939135	8939234	enhancer
3	*	8943894	8944276	enhancer
3	*	8949484	8949761	enhancer
3	*	8957811	8958534	enhancer
3	*	8993199	8993733	enhancer
3	*	8993750	8994189	enhancer
3	*	9001657	9002097	enhancer
3	*	9042985	9043128	enhancer
3	*	9043310	9043894	enhancer
3	*	9058352	9058981	enhancer
3	*	9134061	9134334	enhancer
3	*	9165427	9165774	enhancer
3	*	9210565	9210780	enhancer
3	*	9250907	9251150	enhancer
3	*	9299040	9299157	enhancer
3	*	9299666	9299896	enhancer
3	*	9308404	9308745	enhancer
3	*	9315465	9316397	enhancer
3	*	9325545	9325784	enhancer
3	*	9328703	9329062	enhancer
3	*	9330627	9330808	enhancer
3	*	9331007	9331296	enhancer
3	*	9343470	9344057	enhancer
3	*	9360621	9361117	enhancer
3	*	9363468	9364026	enhancer
3	*	9371783	9372036	enhancer
3	*	9377682	9377952	enhancer
3	*	9378179	9378369	enhancer
3	*	9381506	9381815	enhancer
3	*	9382783	9383327	enhancer
3	*	9383569	9383752	enhancer
3	*	9411232	9411366	enhancer
3	*	9421619	9421941	enhancer
3	*	9465793	9466049	enhancer
3	*	9466245	9466537	enhancer
3	*	9467510	9468097	enhancer
3	*	9469153	9469612	enhancer
3	*	9472263	9472784	enhancer
3	*	9477799	9477974	enhancer
3	*	9478398	9478783	enhancer
3	*	9484233	9484464	enhancer
3	*	9557465	9557925	enhancer
3	*	9577545	9577960	enhancer
3	*	9581357	9581824	enhancer
3	*	9581923	9582415	enhancer
3	*	9587625	9587888	enhancer
3	*	9591404	9591636	enhancer
3	*	9591682	9592092	enhancer
3	*	9592152	9593260	enhancer
3	*	9626632	9626818	enhancer
3	*	9626881	9627148	enhancer
3	*	9699405	9699775	enhancer
3	*	9700478	9700807	enhancer
3	*	9717024	9717312	enhancer
3	*	9717771	9718257	enhancer
3	*	9718318	9719088	enhancer
3	*	9719514	9720126	enhancer
3	*	9721799	9722422	enhancer
3	*	9737278	9737758	enhancer
3	*	9738177	9738361	enhancer
3	*	9738562	9738713	enhancer
3	*	9738871	9739085	enhancer
3	*	9739190	9739675	enhancer
3	*	9740276	9740824	enhancer
3	*	9741359	9741888	enhancer
3	*	9742795	9742890	enhancer
3	*	9783312	9783559	enhancer
3	*	9806976	9807444	enhancer
3	*	9807458	9807935	enhancer
3	*	9832116	9832623	enhancer
3	*	9865875	9866300	enhancer
3	*	9885860	9886272	enhancer
3	*	9940782	9941214	enhancer
3	*	9972632	9972982	enhancer
3	*	9992003	9992217	enhancer
3	*	10038135	10038550	enhancer
3	*	10049538	10050377	enhancer
3	*	10050848	10051566	enhancer
3	*	10063372	10064029	enhancer
3	*	10064600	10064985	enhancer
3	*	10065544	10065945	enhancer
3	*	10078503	10078831	enhancer
3	*	10123572	10123724	enhancer
3	*	10128551	10128782	enhancer
3	*	10128903	10129225	enhancer
3	*	10143732	10144156	enhancer
3	*	10187920	10188373	enhancer
3	*	10203486	10204094	enhancer
3	*	10253327	10253611	enhancer
3	*	10303767	10304311	enhancer
3	*	10308359	10308807	enhancer
3	*	10309405	10309702	enhancer
3	*	10313008	10313679	enhancer
3	*	10346876	10347131	enhancer
3	*	10400055	10400366	enhancer
3	*	10431436	10431637	enhancer
3	*	10438299	10438503	enhancer
3	*	10439622	10440377	enhancer
3	*	10502019	10502427	enhancer
3	*	10503016	10503235	enhancer
3	*	10504212	10504361	enhancer
3	*	10513672	10514542	enhancer
3	*	10557538	10557747	enhancer
3	*	10577370	10577586	enhancer
3	*	10592323	10592896	enhancer
3	*	10602311	10602745	enhancer
3	*	10683462	10683839	enhancer
3	*	10712577	10712881	enhancer
3	*	10718815	10719015	enhancer
3	*	10737487	10737989	enhancer
3	*	10767197	10767365	enhancer
3	*	10850049	10850346	enhancer
3	*	10860759	10861543	enhancer
3	*	10861829	10862051	enhancer
3	*	10879639	10879983	enhancer
3	*	10880839	10881353	enhancer
3	*	10908443	10908978	enhancer
3	*	10909015	10909193	enhancer
3	*	10914792	10915086	enhancer
3	*	10926270	10926426	enhancer
3	*	10934730	10935267	enhancer
3	*	10938717	10938878	enhancer
3	*	10939934	10940193	enhancer
3	*	10949309	10949704	enhancer
3	*	10949913	10950212	enhancer
3	*	10952125	10952427	enhancer
3	*	10956185	10956455	enhancer
3	*	11035440	11036061	enhancer
3	*	11124509	11125173	enhancer
3	*	11139615	11139814	enhancer
3	*	11141235	11141493	enhancer
3	*	11153862	11154282	enhancer
3	*	11154515	11154871	enhancer
3	*	11168257	11168418	enhancer
3	*	11204760	11204883	enhancer
3	*	11207129	11207670	enhancer
3	*	11219226	11219441	enhancer
3	*	11270953	11271128	enhancer
3	*	11274665	11274968	enhancer
3	*	11275236	11275493	enhancer
3	*	11296898	11297116	enhancer
3	*	11381894	11382235	enhancer
3	*	11385971	11386329	enhancer
3	*	11386707	11387223	enhancer
3	*	11398658	11398836	enhancer
3	*	11401793	11401994	enhancer
3	*	11481971	11482280	enhancer
3	*	11482473	11482758	enhancer
3	*	11485890	11486176	enhancer
3	*	11510093	11510665	enhancer
3	*	11511500	11511902	enhancer
3	*	11525144	11525391	enhancer
3	*	11529651	11529935	enhancer
3	*	11586349	11586654	enhancer
3	*	11655206	11655931	enhancer
3	*	11725096	11725544	enhancer
3	*	11739293	11739506	enhancer
3	*	11751396	11751544	enhancer
3	*	11751642	11751924	enhancer
3	*	11787399	11787679	enhancer
3	*	11789592	11789763	enhancer
3	*	11790304	11790774	enhancer
3	*	11798490	11799077	enhancer
3	*	11801721	11801886	enhancer
3	*	11802002	11802449	enhancer
3	*	11802580	11802763	enhancer
3	*	11813778	11814299	enhancer
3	*	11926120	11926415	enhancer
3	*	11951219	11951349	enhancer
3	*	11951431	11951794	enhancer
3	*	11968789	11969282	enhancer
3	*	11971205	11971423	enhancer
3	*	11971520	11971944	enhancer
3	*	11999731	12000193	enhancer
3	*	12125721	12126096	enhancer
3	*	12127000	12127306	enhancer
3	*	12144293	12144512	enhancer
3	*	12166519	12166921	enhancer
3	*	12353611	12353873	enhancer
3	*	12453604	12454077	enhancer
3	*	12457051	12457370	enhancer
3	*	12559080	12559664	enhancer
3	*	12559966	12560360	enhancer
3	*	13047168	13047504	enhancer
3	*	14316331	14316577	enhancer
3	*	14318173	14318521	enhancer
3	*	14810989	14811326	enhancer
3	*	14811413	14811900	enhancer
3	*	14916728	14917098	enhancer
3	*	15196630	15196881	enhancer
3	*	15227354	15227617	enhancer
3	*	15228066	15228155	enhancer
3	*	15228229	15228461	enhancer
3	*	15232977	15233269	enhancer
3	*	15349175	15349366	enhancer
3	*	15436737	15437057	enhancer
3	*	15438656	15438942	enhancer
3	*	15614855	15615109	enhancer
3	*	15653315	15653585	enhancer
3	*	15664018	15664271	enhancer
3	*	15672550	15672876	enhancer
3	*	15747888	15748255	enhancer
3	*	15768899	15769134	enhancer
3	*	15773503	15773680	enhancer
3	*	15911516	15912013	enhancer
3	*	15912146	15912502	enhancer
3	*	15980626	15980921	enhancer
3	*	15991108	15991847	enhancer
3	*	16004808	16005156	enhancer
3	*	16011010	16011812	enhancer
3	*	16026157	16026367	enhancer
3	*	16028107	16028265	enhancer
3	*	16029005	16029160	enhancer
3	*	16076103	16076240	enhancer
3	*	16121522	16121884	enhancer
3	*	16121953	16122064	enhancer
3	*	16145627	16146220	enhancer
3	*	16186848	16187150	enhancer
3	*	16273775	16274208	enhancer
3	*	16281930	16282257	enhancer
3	*	16283442	16283660	enhancer
3	*	16308006	16308250	enhancer
3	*	16391734	16391946	enhancer
3	*	16412583	16412944	enhancer
3	*	16426158	16426378	enhancer
3	*	16442151	16442421	enhancer
3	*	16445146	16445382	enhancer
3	*	16445983	16446773	enhancer
3	*	16454155	16454365	enhancer
3	*	16463214	16463423	enhancer
3	*	16464353	16464621	enhancer
3	*	16481286	16481503	enhancer
3	*	16481666	16482150	enhancer
3	*	16483955	16484237	enhancer
3	*	16484751	16485085	enhancer
3	*	16485844	16486049	enhancer
3	*	16509834	16510040	enhancer
3	*	16519189	16519407	enhancer
3	*	16532738	16533101	enhancer
3	*	16551473	16551763	enhancer
3	*	16556660	16557335	enhancer
3	*	16559381	16559822	enhancer
3	*	16579714	16580044	enhancer
3	*	16584096	16584420	enhancer
3	*	16586983	16587232	enhancer
3	*	16587275	16587553	enhancer
3	*	16587967	16588644	enhancer
3	*	16600292	16600640	enhancer
3	*	16608574	16608847	enhancer
3	*	16610285	16610639	enhancer
3	*	16653715	16653803	enhancer
3	*	16675378	16675666	enhancer
3	*	16717716	16717821	enhancer
3	*	16738185	16738504	enhancer
3	*	16743726	16744022	enhancer
3	*	16787353	16787606	enhancer
3	*	16839161	16839442	enhancer
3	*	16883715	16884125	enhancer
3	*	16912049	16912567	enhancer
3	*	16943089	16943220	enhancer
3	*	17019401	17019633	enhancer
3	*	17019724	17019970	enhancer
3	*	17045952	17046132	enhancer
3	*	17047511	17047868	enhancer
3	*	17058628	17058705	enhancer
3	*	17058802	17059023	enhancer
3	*	17130139	17130425	enhancer
3	*	17149891	17150154	enhancer
3	*	17176353	17176623	enhancer
3	*	17177859	17177966	enhancer
3	*	17178055	17178456	enhancer
3	*	17203906	17204414	enhancer
3	*	17204572	17205064	enhancer
3	*	17245819	17246520	enhancer
3	*	17380871	17381341	enhancer
3	*	17397519	17397937	enhancer
3	*	17423841	17424057	enhancer
3	*	17453103	17453395	enhancer
3	*	17471184	17471330	enhancer
3	*	17471561	17472709	enhancer
3	*	17478387	17479056	enhancer
3	*	17501231	17501666	enhancer
3	*	17502881	17503351	enhancer
3	*	17507582	17508032	enhancer
3	*	17508650	17509261	enhancer
3	*	17530997	17531095	enhancer
3	*	17546824	17547354	enhancer
3	*	17551037	17552161	enhancer
3	*	17552897	17553195	enhancer
3	*	17555937	17556233	enhancer
3	*	17560636	17561348	enhancer
3	*	17561696	17562113	enhancer
3	*	17562609	17563131	enhancer
3	*	17588303	17588461	enhancer
3	*	17641810	17642142	enhancer
3	*	17703013	17703372	enhancer
3	*	17703950	17704982	enhancer
3	*	17707597	17707737	enhancer
3	*	17868774	17869112	enhancer
3	*	17895477	17895848	enhancer
3	*	17965971	17966370	enhancer
3	*	17966698	17967065	enhancer
3	*	17971768	17971910	enhancer
3	*	17997316	17998121	enhancer
3	*	17998307	17998634	enhancer
3	*	18001017	18001413	enhancer
3	*	18052051	18052383	enhancer
3	*	18057451	18057917	enhancer
3	*	18060560	18060927	enhancer
3	*	18136445	18136779	enhancer
3	*	18137055	18137407	enhancer
3	*	18158535	18158871	enhancer
3	*	18175353	18175727	enhancer
3	*	18183904	18184210	enhancer
3	*	18205712	18206358	enhancer
3	*	18238175	18238605	enhancer
3	*	18242588	18242927	enhancer
3	*	18245465	18245821	enhancer
3	*	18252261	18252431	enhancer
3	*	18252502	18252879	enhancer
3	*	18297023	18297356	enhancer
3	*	18301326	18302198	enhancer
3	*	18302522	18302746	enhancer
3	*	18311507	18311764	enhancer
3	*	18335134	18335336	enhancer
3	*	18335415	18335571	enhancer
3	*	18362141	18362569	enhancer
3	*	18372073	18372368	enhancer
3	*	18415558	18416027	enhancer
3	*	18425829	18426199	enhancer
3	*	18431552	18431916	enhancer
3	*	18432300	18432901	enhancer
3	*	18466522	18466967	enhancer
3	*	18478294	18478790	enhancer
3	*	18478862	18479212	enhancer
3	*	18511951	18512546	enhancer
3	*	18515881	18516595	enhancer
3	*	18516696	18517052	enhancer
3	*	18518317	18518872	enhancer
3	*	18520683	18521042	enhancer
3	*	18545686	18546289	enhancer
